Дата,Цена
2023-02-08 00:00:00+00:00,487.6
2023-02-09 00:00:00+00:00,482.0
2023-02-10 00:00:00+00:00,481.0
2023-02-13 00:00:00+00:00,482.4
2023-02-14 00:00:00+00:00,485.6
2023-02-15 00:00:00+00:00,460.0
2023-02-16 00:00:00+00:00,456.4
2023-02-17 00:00:00+00:00,456.4
2023-02-20 00:00:00+00:00,456.4
2023-02-21 00:00:00+00:00,468.2
2023-02-22 00:00:00+00:00,465.4
2023-02-24 00:00:00+00:00,473.4
2023-02-27 00:00:00+00:00,476.6
2023-02-28 00:00:00+00:00,475.6
2023-03-01 00:00:00+00:00,487.2
2023-03-02 00:00:00+00:00,475.2
2023-03-03 00:00:00+00:00,479.8
2023-03-06 00:00:00+00:00,489.8
2023-03-07 00:00:00+00:00,486.8
2023-03-09 00:00:00+00:00,488.6
2023-03-10 00:00:00+00:00,485.6
2023-03-13 00:00:00+00:00,497.8
2023-03-14 00:00:00+00:00,507.2
2023-03-15 00:00:00+00:00,501.2
2023-03-16 00:00:00+00:00,485.2
2023-03-17 00:00:00+00:00,482.4
2023-03-20 00:00:00+00:00,484.2
2023-03-21 00:00:00+00:00,480.6
2023-03-22 00:00:00+00:00,478.0
2023-03-23 00:00:00+00:00,478.0
2023-03-24 00:00:00+00:00,478.8
2023-03-27 00:00:00+00:00,485.6
2023-03-28 00:00:00+00:00,483.2
2023-03-29 00:00:00+00:00,483.4
2023-03-30 00:00:00+00:00,485.6
2023-03-31 00:00:00+00:00,480.8
2023-04-03 00:00:00+00:00,481.6
2023-04-04 00:00:00+00:00,471.4
2023-04-05 00:00:00+00:00,467.8
2023-04-06 00:00:00+00:00,464.0
2023-04-07 00:00:00+00:00,461.2
2023-04-10 00:00:00+00:00,478.6
2023-04-11 00:00:00+00:00,467.0
2023-04-12 00:00:00+00:00,474.4
2023-04-13 00:00:00+00:00,470.6
2023-04-14 00:00:00+00:00,471.6
2023-04-17 00:00:00+00:00,476.4
2023-04-18 00:00:00+00:00,484.6
2023-04-19 00:00:00+00:00,471.6
2023-04-20 00:00:00+00:00,479.6
2023-04-21 00:00:00+00:00,480.6
2023-04-24 00:00:00+00:00,478.8
2023-04-25 00:00:00+00:00,478.6
2023-04-26 00:00:00+00:00,487.6
2023-04-27 00:00:00+00:00,501.8
2023-04-28 00:00:00+00:00,496.6
2023-05-02 00:00:00+00:00,484.2
2023-05-03 00:00:00+00:00,462.8
2023-05-04 00:00:00+00:00,472.2
2023-05-05 00:00:00+00:00,474.6
2023-05-08 00:00:00+00:00,467.0
2023-05-10 00:00:00+00:00,488.4
2023-05-11 00:00:00+00:00,479.0
2023-05-12 00:00:00+00:00,486.2
2023-05-15 00:00:00+00:00,516.6
2023-05-16 00:00:00+00:00,512.4
2023-05-17 00:00:00+00:00,512.0
2023-05-18 00:00:00+00:00,509.6
2023-05-19 00:00:00+00:00,540.4
2023-05-22 00:00:00+00:00,534.8
2023-05-23 00:00:00+00:00,532.4
2023-05-24 00:00:00+00:00,543.0
2023-05-25 00:00:00+00:00,541.6
2023-05-26 00:00:00+00:00,559.4
2023-05-29 00:00:00+00:00,591.6
2023-05-30 00:00:00+00:00,573.0
2023-05-31 00:00:00+00:00,574.8
2023-06-01 00:00:00+00:00,572.4
2023-06-02 00:00:00+00:00,618.6
2023-06-05 00:00:00+00:00,612.0
2023-06-06 00:00:00+00:00,629.8
2023-06-07 00:00:00+00:00,633.6
2023-06-08 00:00:00+00:00,641.4
2023-06-09 00:00:00+00:00,635.8
2023-06-13 00:00:00+00:00,634.4
2023-06-14 00:00:00+00:00,630.0
2023-06-15 00:00:00+00:00,623.8
2023-06-16 00:00:00+00:00,618.8
2023-06-19 00:00:00+00:00,621.6
2023-06-20 00:00:00+00:00,628.2
2023-06-21 00:00:00+00:00,641.4
2023-06-22 00:00:00+00:00,623.2
2023-06-23 00:00:00+00:00,613.8
2023-06-26 00:00:00+00:00,617.2
2023-06-27 00:00:00+00:00,626.6
2023-06-28 00:00:00+00:00,625.2
2023-06-29 00:00:00+00:00,622.6
2023-06-30 00:00:00+00:00,613.0
2023-07-03 00:00:00+00:00,610.2
2023-07-04 00:00:00+00:00,602.8
2023-07-05 00:00:00+00:00,605.2
2023-07-06 00:00:00+00:00,607.0
2023-07-07 00:00:00+00:00,605.8
2021-07-08 00:00:00+00:00,1629.8
2021-07-09 00:00:00+00:00,1616.0
2021-07-12 00:00:00+00:00,1619.6
2021-07-13 00:00:00+00:00,1642.4
2021-07-14 00:00:00+00:00,1607.0
2021-07-15 00:00:00+00:00,1585.2
2021-07-16 00:00:00+00:00,1560.8
2021-07-19 00:00:00+00:00,1528.6
2021-07-20 00:00:00+00:00,1534.0
2021-07-21 00:00:00+00:00,1541.0
2021-07-22 00:00:00+00:00,1549.0
2021-07-23 00:00:00+00:00,1539.0
2021-07-26 00:00:00+00:00,1544.0
2021-07-27 00:00:00+00:00,1517.4
2021-07-28 00:00:00+00:00,1548.6
2021-07-29 00:00:00+00:00,1520.4
2021-07-30 00:00:00+00:00,1514.8
2021-08-02 00:00:00+00:00,1506.4
2021-08-03 00:00:00+00:00,1481.4
2021-08-04 00:00:00+00:00,1487.8
2021-08-05 00:00:00+00:00,1507.0
2021-08-06 00:00:00+00:00,1506.0
2021-08-09 00:00:00+00:00,1505.6
2021-08-10 00:00:00+00:00,1515.0
2021-08-11 00:00:00+00:00,1543.0
2021-08-12 00:00:00+00:00,1536.6
2021-08-13 00:00:00+00:00,1513.8
2021-08-16 00:00:00+00:00,1494.0
2021-08-17 00:00:00+00:00,1488.8
2021-08-18 00:00:00+00:00,1482.0
2021-08-19 00:00:00+00:00,1482.6
2021-08-20 00:00:00+00:00,1441.6
2021-08-23 00:00:00+00:00,1426.2
2021-08-24 00:00:00+00:00,1436.4
2021-08-25 00:00:00+00:00,1436.0
2021-08-26 00:00:00+00:00,1432.2
2021-08-27 00:00:00+00:00,1430.2
2021-08-30 00:00:00+00:00,1436.0
2021-08-31 00:00:00+00:00,1484.4
2021-09-01 00:00:00+00:00,1519.0
2021-09-02 00:00:00+00:00,1535.2
2021-09-03 00:00:00+00:00,1541.0
2021-09-06 00:00:00+00:00,1541.2
2021-09-07 00:00:00+00:00,1536.0
2021-09-08 00:00:00+00:00,1529.8
2021-09-09 00:00:00+00:00,1514.8
2021-09-10 00:00:00+00:00,1530.8
2021-09-13 00:00:00+00:00,1586.4
2021-09-14 00:00:00+00:00,1571.2
2021-09-15 00:00:00+00:00,1557.2
2021-09-16 00:00:00+00:00,1559.2
2021-09-17 00:00:00+00:00,1570.4
2021-09-20 00:00:00+00:00,1521.4
2021-09-21 00:00:00+00:00,1535.0
2021-09-22 00:00:00+00:00,1537.8
2021-09-23 00:00:00+00:00,1515.0
2021-09-24 00:00:00+00:00,1525.4
2021-09-27 00:00:00+00:00,1487.0
2021-09-28 00:00:00+00:00,1498.2
2021-09-29 00:00:00+00:00,1497.2
2021-09-30 00:00:00+00:00,1488.0
2021-10-01 00:00:00+00:00,1481.8
2021-10-04 00:00:00+00:00,1461.8
2021-10-05 00:00:00+00:00,1466.0
2021-10-06 00:00:00+00:00,1448.2
2021-10-07 00:00:00+00:00,1495.0
2021-10-08 00:00:00+00:00,1465.0
2021-10-11 00:00:00+00:00,1456.6
2021-10-12 00:00:00+00:00,1468.0
2021-10-13 00:00:00+00:00,1473.2
2021-10-14 00:00:00+00:00,1472.8
2021-10-15 00:00:00+00:00,1495.0
2021-10-18 00:00:00+00:00,1570.6
2021-10-19 00:00:00+00:00,1573.8
2021-10-20 00:00:00+00:00,1614.8
2021-10-21 00:00:00+00:00,1596.2
2021-10-22 00:00:00+00:00,1546.0
2021-10-25 00:00:00+00:00,1547.0
2021-10-26 00:00:00+00:00,1515.4
2021-10-27 00:00:00+00:00,1540.2
2021-10-28 00:00:00+00:00,1504.2
2021-10-29 00:00:00+00:00,1461.2
2021-11-01 00:00:00+00:00,1463.4
2021-11-02 00:00:00+00:00,1441.4
2021-11-03 00:00:00+00:00,1449.8
2021-11-05 00:00:00+00:00,1438.0
2021-11-08 00:00:00+00:00,1433.8
2021-11-09 00:00:00+00:00,1405.0
2021-11-10 00:00:00+00:00,1379.4
2021-11-11 00:00:00+00:00,1391.0
2021-11-12 00:00:00+00:00,1403.0
2021-11-15 00:00:00+00:00,1388.8
2021-11-16 00:00:00+00:00,1389.4
2021-11-17 00:00:00+00:00,1380.8
2021-11-18 00:00:00+00:00,1385.0
2021-11-19 00:00:00+00:00,1325.8
2021-11-22 00:00:00+00:00,1280.0
2021-11-23 00:00:00+00:00,1295.0
2021-11-24 00:00:00+00:00,1290.2
2021-11-25 00:00:00+00:00,1279.0
2021-11-26 00:00:00+00:00,1206.8
2021-11-29 00:00:00+00:00,1244.8
2021-11-30 00:00:00+00:00,1247.0
2021-12-01 00:00:00+00:00,1264.8
2021-12-02 00:00:00+00:00,1348.2
2021-12-03 00:00:00+00:00,1240.8
2021-12-06 00:00:00+00:00,1167.8
2021-12-07 00:00:00+00:00,1111.0
2021-12-08 00:00:00+00:00,1041.4
2021-12-09 00:00:00+00:00,1015.0
2021-12-10 00:00:00+00:00,986.6
2021-12-13 00:00:00+00:00,905.8
2021-12-14 00:00:00+00:00,897.4
2021-12-15 00:00:00+00:00,961.0
2021-12-16 00:00:00+00:00,982.8
2021-12-17 00:00:00+00:00,962.0
2021-12-20 00:00:00+00:00,912.0
2021-12-21 00:00:00+00:00,924.6
2021-12-22 00:00:00+00:00,912.2
2021-12-23 00:00:00+00:00,880.2
2021-12-24 00:00:00+00:00,877.0
2021-12-27 00:00:00+00:00,884.8
2021-12-28 00:00:00+00:00,876.6
2021-12-29 00:00:00+00:00,865.4
2021-12-30 00:00:00+00:00,872.4
2022-01-03 00:00:00+00:00,885.8
2022-01-04 00:00:00+00:00,874.0
2022-01-05 00:00:00+00:00,816.2
2022-01-06 00:00:00+00:00,793.0
2022-01-10 00:00:00+00:00,766.8
2022-01-11 00:00:00+00:00,770.8
2022-01-12 00:00:00+00:00,770.4
2022-01-13 00:00:00+00:00,754.6
2022-01-14 00:00:00+00:00,686.4
2022-01-17 00:00:00+00:00,710.6
2022-01-18 00:00:00+00:00,662.8
2022-01-19 00:00:00+00:00,675.6
2022-01-20 00:00:00+00:00,683.0
2022-01-21 00:00:00+00:00,645.8
2022-01-24 00:00:00+00:00,596.2
2022-01-25 00:00:00+00:00,594.2
2022-01-26 00:00:00+00:00,583.0
2022-01-27 00:00:00+00:00,591.2
2022-01-28 00:00:00+00:00,597.0
2022-01-31 00:00:00+00:00,630.0
2022-02-01 00:00:00+00:00,655.6
2022-02-02 00:00:00+00:00,633.0
2022-02-03 00:00:00+00:00,602.0
2022-02-04 00:00:00+00:00,580.8
2022-02-07 00:00:00+00:00,581.8
2022-02-08 00:00:00+00:00,609.8
2022-02-09 00:00:00+00:00,635.0
2022-02-10 00:00:00+00:00,607.4
2022-02-11 00:00:00+00:00,584.8
2022-02-14 00:00:00+00:00,596.0
2022-02-15 00:00:00+00:00,617.4
2022-02-16 00:00:00+00:00,614.6
2022-02-17 00:00:00+00:00,588.0
2022-02-18 00:00:00+00:00,559.2
2022-02-21 00:00:00+00:00,420.0
2022-02-22 00:00:00+00:00,479.8
2022-02-24 00:00:00+00:00,309.0
2022-02-25 00:00:00+00:00,296.0
2022-03-29 00:00:00+00:00,510.0
2022-03-30 00:00:00+00:00,559.4
2022-03-31 00:00:00+00:00,567.0
2022-04-01 00:00:00+00:00,556.2
2022-04-04 00:00:00+00:00,536.0
2022-04-05 00:00:00+00:00,502.2
2022-04-06 00:00:00+00:00,502.0
2022-04-07 00:00:00+00:00,492.0
2022-04-08 00:00:00+00:00,497.8
2022-04-11 00:00:00+00:00,488.0
2022-04-12 00:00:00+00:00,468.8
2022-04-13 00:00:00+00:00,466.8
2022-04-14 00:00:00+00:00,430.2
2022-04-15 00:00:00+00:00,422.6
2022-04-18 00:00:00+00:00,426.0
2022-04-19 00:00:00+00:00,422.0
2022-04-20 00:00:00+00:00,437.8
2022-04-21 00:00:00+00:00,425.4
2022-04-22 00:00:00+00:00,416.8
2022-04-25 00:00:00+00:00,370.6
2022-04-26 00:00:00+00:00,378.2
2022-04-27 00:00:00+00:00,432.0
2022-04-28 00:00:00+00:00,404.0
2022-04-29 00:00:00+00:00,399.0
2022-05-04 00:00:00+00:00,386.8
2022-05-05 00:00:00+00:00,386.0
2022-05-06 00:00:00+00:00,374.6
2022-05-11 00:00:00+00:00,370.0
2022-05-12 00:00:00+00:00,338.4
2022-05-13 00:00:00+00:00,339.0
2022-05-16 00:00:00+00:00,349.0
2022-05-17 00:00:00+00:00,357.2
2022-05-18 00:00:00+00:00,375.2
2022-05-19 00:00:00+00:00,361.6
2022-05-20 00:00:00+00:00,350.2
2022-05-23 00:00:00+00:00,345.0
2022-05-24 00:00:00+00:00,335.6
2022-05-25 00:00:00+00:00,344.8
2022-05-26 00:00:00+00:00,351.4
2022-05-27 00:00:00+00:00,347.0
2022-05-30 00:00:00+00:00,340.2
2022-05-31 00:00:00+00:00,336.0
2022-06-01 00:00:00+00:00,333.4
2022-06-02 00:00:00+00:00,328.8
2022-06-03 00:00:00+00:00,307.8
2022-06-06 00:00:00+00:00,288.0
2022-06-07 00:00:00+00:00,280.2
2022-06-08 00:00:00+00:00,290.0
2022-06-09 00:00:00+00:00,279.0
2022-06-10 00:00:00+00:00,280.0
2022-06-14 00:00:00+00:00,269.0
2022-06-15 00:00:00+00:00,300.8
2022-06-16 00:00:00+00:00,313.6
2022-06-17 00:00:00+00:00,308.0
2022-06-20 00:00:00+00:00,310.0
2022-06-21 00:00:00+00:00,300.0
2022-06-22 00:00:00+00:00,292.8
2022-06-23 00:00:00+00:00,310.6
2022-06-24 00:00:00+00:00,302.8
2022-06-27 00:00:00+00:00,316.2
2022-06-28 00:00:00+00:00,338.4
2022-06-29 00:00:00+00:00,324.0
2022-06-30 00:00:00+00:00,302.4
2022-07-01 00:00:00+00:00,303.0
2022-07-04 00:00:00+00:00,315.6
2022-07-05 00:00:00+00:00,314.8
2022-07-06 00:00:00+00:00,321.0
2022-07-07 00:00:00+00:00,332.8
2022-07-08 00:00:00+00:00,328.8
2020-07-08 00:00:00+00:00,1838.6
2020-07-09 00:00:00+00:00,1808.0
2020-07-10 00:00:00+00:00,1811.8
2020-07-13 00:00:00+00:00,1822.0
2020-07-14 00:00:00+00:00,1786.6
2020-07-15 00:00:00+00:00,1811.8
2020-07-16 00:00:00+00:00,1821.0
2020-07-17 00:00:00+00:00,1827.0
2020-07-20 00:00:00+00:00,1822.0
2020-07-21 00:00:00+00:00,1851.2
2020-07-22 00:00:00+00:00,1863.0
2020-07-23 00:00:00+00:00,1911.0
2020-07-24 00:00:00+00:00,1906.2
2020-07-27 00:00:00+00:00,1915.0
2020-07-28 00:00:00+00:00,1985.0
2020-07-29 00:00:00+00:00,2005.8
2020-07-30 00:00:00+00:00,1990.0
2020-07-31 00:00:00+00:00,1975.0
2020-08-03 00:00:00+00:00,2028.0
2020-08-04 00:00:00+00:00,2043.0
2020-08-05 00:00:00+00:00,2031.4
2020-08-06 00:00:00+00:00,1985.0
2020-08-07 00:00:00+00:00,1986.0
2020-08-10 00:00:00+00:00,1999.4
2020-08-11 00:00:00+00:00,1973.0
2020-08-12 00:00:00+00:00,1986.6
2020-08-13 00:00:00+00:00,2044.0
2020-08-14 00:00:00+00:00,2079.8
2020-08-17 00:00:00+00:00,2106.0
2020-08-18 00:00:00+00:00,2080.0
2020-08-19 00:00:00+00:00,2163.0
2020-08-20 00:00:00+00:00,2128.8
2020-08-21 00:00:00+00:00,2150.0
2020-08-24 00:00:00+00:00,2182.6
2020-08-25 00:00:00+00:00,2314.0
2020-08-26 00:00:00+00:00,2337.6
2020-08-27 00:00:00+00:00,2335.2
2020-08-28 00:00:00+00:00,2299.0
2020-08-31 00:00:00+00:00,2350.0
2020-09-01 00:00:00+00:00,2390.0
2020-09-02 00:00:00+00:00,2316.8
2020-09-03 00:00:00+00:00,2268.0
2020-09-04 00:00:00+00:00,2200.0
2020-09-07 00:00:00+00:00,2182.2
2020-09-08 00:00:00+00:00,2110.2
2020-09-09 00:00:00+00:00,2143.0
2020-09-10 00:00:00+00:00,2138.2
2020-09-11 00:00:00+00:00,2129.0
2020-09-14 00:00:00+00:00,2210.0
2020-09-15 00:00:00+00:00,2228.8
2020-09-16 00:00:00+00:00,2177.0
2020-09-17 00:00:00+00:00,2222.0
2020-09-18 00:00:00+00:00,2220.0
2020-09-21 00:00:00+00:00,2180.0
2020-09-22 00:00:00+00:00,2244.0
2020-09-23 00:00:00+00:00,2351.0
2020-09-24 00:00:00+00:00,2196.0
2020-09-25 00:00:00+00:00,2185.0
2020-09-28 00:00:00+00:00,2186.2
2020-09-29 00:00:00+00:00,2143.0
2020-09-30 00:00:00+00:00,2136.2
2020-10-01 00:00:00+00:00,2162.2
2020-10-02 00:00:00+00:00,2218.8
2020-10-05 00:00:00+00:00,2180.0
2020-10-06 00:00:00+00:00,2170.8
2020-10-07 00:00:00+00:00,2154.0
2020-10-08 00:00:00+00:00,2179.2
2020-10-09 00:00:00+00:00,2171.8
2020-10-12 00:00:00+00:00,2239.8
2020-10-13 00:00:00+00:00,2270.0
2020-10-14 00:00:00+00:00,2275.4
2020-10-15 00:00:00+00:00,2265.0
2020-10-16 00:00:00+00:00,2294.8
2020-10-19 00:00:00+00:00,2302.0
2020-10-20 00:00:00+00:00,2270.0
2020-10-21 00:00:00+00:00,2256.6
2020-10-22 00:00:00+00:00,2238.8
2020-10-23 00:00:00+00:00,2228.8
2020-10-26 00:00:00+00:00,2211.0
2020-10-27 00:00:00+00:00,2141.0
2020-10-28 00:00:00+00:00,2117.2
2020-10-29 00:00:00+00:00,2119.0
2020-10-30 00:00:00+00:00,2096.0
2020-11-02 00:00:00+00:00,2130.0
2020-11-03 00:00:00+00:00,2109.4
2020-11-05 00:00:00+00:00,2196.4
2020-11-06 00:00:00+00:00,2248.6
2020-11-09 00:00:00+00:00,2267.2
2020-11-10 00:00:00+00:00,2236.8
2020-11-11 00:00:00+00:00,2235.4
2020-11-12 00:00:00+00:00,2225.2
2020-11-13 00:00:00+00:00,2220.0
2020-11-16 00:00:00+00:00,2195.6
2020-11-17 00:00:00+00:00,2175.0
2020-11-18 00:00:00+00:00,2163.6
2020-11-19 00:00:00+00:00,2145.0
2020-11-20 00:00:00+00:00,2146.0
2020-11-23 00:00:00+00:00,2168.6
2020-11-24 00:00:00+00:00,2178.6
2020-11-25 00:00:00+00:00,2183.0
2020-11-26 00:00:00+00:00,2255.0
2020-11-27 00:00:00+00:00,2276.0
2020-11-30 00:00:00+00:00,2217.2
2020-12-01 00:00:00+00:00,2170.2
2020-12-02 00:00:00+00:00,2159.6
2020-12-03 00:00:00+00:00,2174.0
2020-12-04 00:00:00+00:00,2146.0
2020-12-07 00:00:00+00:00,2111.6
2020-12-08 00:00:00+00:00,2117.0
2020-12-09 00:00:00+00:00,2122.6
2020-12-10 00:00:00+00:00,2098.2
2020-12-11 00:00:00+00:00,2094.8
2020-12-14 00:00:00+00:00,2088.4
2020-12-15 00:00:00+00:00,2081.6
2020-12-16 00:00:00+00:00,2074.0
2020-12-17 00:00:00+00:00,2041.2
2020-12-18 00:00:00+00:00,2013.4
2020-12-21 00:00:00+00:00,1981.8
2020-12-22 00:00:00+00:00,1973.6
2020-12-23 00:00:00+00:00,1970.0
2020-12-24 00:00:00+00:00,1984.2
2020-12-25 00:00:00+00:00,2024.8
2020-12-28 00:00:00+00:00,1998.2
2020-12-29 00:00:00+00:00,1972.2
2020-12-30 00:00:00+00:00,1989.0
2021-01-04 00:00:00+00:00,1991.0
2021-01-05 00:00:00+00:00,2038.6
2021-01-06 00:00:00+00:00,2018.4
2021-01-08 00:00:00+00:00,2020.0
2021-01-11 00:00:00+00:00,2056.0
2021-01-12 00:00:00+00:00,2027.0
2021-01-13 00:00:00+00:00,2010.0
2021-01-14 00:00:00+00:00,1982.6
2021-01-15 00:00:00+00:00,1955.2
2021-01-18 00:00:00+00:00,1966.6
2021-01-19 00:00:00+00:00,1932.4
2021-01-20 00:00:00+00:00,1944.0
2021-01-21 00:00:00+00:00,1952.8
2021-01-22 00:00:00+00:00,1946.0
2021-01-25 00:00:00+00:00,1958.4
2021-01-26 00:00:00+00:00,1984.0
2021-01-27 00:00:00+00:00,2000.8
2021-01-28 00:00:00+00:00,1977.0
2021-01-29 00:00:00+00:00,1979.0
2021-02-01 00:00:00+00:00,1976.0
2021-02-02 00:00:00+00:00,2007.0
2021-02-03 00:00:00+00:00,2013.8
2021-02-04 00:00:00+00:00,2041.8
2021-02-05 00:00:00+00:00,2042.0
2021-02-08 00:00:00+00:00,2033.8
2021-02-09 00:00:00+00:00,2006.2
2021-02-10 00:00:00+00:00,2014.0
2021-02-11 00:00:00+00:00,2027.4
2021-02-12 00:00:00+00:00,1993.4
2021-02-15 00:00:00+00:00,2011.0
2021-02-16 00:00:00+00:00,2037.6
2021-02-17 00:00:00+00:00,2006.6
2021-02-18 00:00:00+00:00,1998.6
2021-02-19 00:00:00+00:00,2025.6
2021-02-20 00:00:00+00:00,2014.2
2021-02-22 00:00:00+00:00,2005.4
2021-02-24 00:00:00+00:00,2038.6
2021-02-25 00:00:00+00:00,2020.0
2021-02-26 00:00:00+00:00,2012.0
2021-03-01 00:00:00+00:00,2006.0
2021-03-02 00:00:00+00:00,2004.4
2021-03-03 00:00:00+00:00,2020.0
2021-03-04 00:00:00+00:00,1958.0
2021-03-05 00:00:00+00:00,1899.6
2021-03-09 00:00:00+00:00,1869.0
2021-03-10 00:00:00+00:00,1843.2
2021-03-11 00:00:00+00:00,1845.0
2021-03-12 00:00:00+00:00,1810.6
2021-03-15 00:00:00+00:00,1808.2
2021-03-16 00:00:00+00:00,1806.0
2021-03-17 00:00:00+00:00,1811.0
2021-03-18 00:00:00+00:00,1810.2
2021-03-19 00:00:00+00:00,1799.6
2021-03-22 00:00:00+00:00,1787.6
2021-03-23 00:00:00+00:00,1756.2
2021-03-24 00:00:00+00:00,1745.0
2021-03-25 00:00:00+00:00,1708.0
2021-03-26 00:00:00+00:00,1719.0
2021-03-29 00:00:00+00:00,1760.0
2021-03-30 00:00:00+00:00,1751.8
2021-03-31 00:00:00+00:00,1738.0
2021-04-01 00:00:00+00:00,1759.6
2021-04-02 00:00:00+00:00,1759.8
2021-04-05 00:00:00+00:00,1773.0
2021-04-06 00:00:00+00:00,1762.2
2021-04-07 00:00:00+00:00,1742.8
2021-04-08 00:00:00+00:00,1736.0
2021-04-09 00:00:00+00:00,1717.6
2021-04-12 00:00:00+00:00,1750.4
2021-04-13 00:00:00+00:00,1784.6
2021-04-14 00:00:00+00:00,1804.8
2021-04-15 00:00:00+00:00,1759.2
2021-04-16 00:00:00+00:00,1743.0
2021-04-19 00:00:00+00:00,1737.8
2021-04-20 00:00:00+00:00,1705.0
2021-04-21 00:00:00+00:00,1690.2
2021-04-22 00:00:00+00:00,1733.0
2021-04-23 00:00:00+00:00,1735.8
2021-04-26 00:00:00+00:00,1723.6
2021-04-27 00:00:00+00:00,1726.2
2021-04-28 00:00:00+00:00,1717.4
2021-04-29 00:00:00+00:00,1701.2
2021-04-30 00:00:00+00:00,1683.8
2021-05-04 00:00:00+00:00,1659.6
2021-05-05 00:00:00+00:00,1664.4
2021-05-06 00:00:00+00:00,1638.4
2021-05-07 00:00:00+00:00,1634.6
2021-05-10 00:00:00+00:00,1615.4
2021-05-11 00:00:00+00:00,1584.8
2021-05-12 00:00:00+00:00,1560.2
2021-05-13 00:00:00+00:00,1505.0
2021-05-14 00:00:00+00:00,1500.8
2021-05-17 00:00:00+00:00,1503.0
2021-05-18 00:00:00+00:00,1542.8
2021-05-19 00:00:00+00:00,1509.4
2021-05-20 00:00:00+00:00,1506.6
2021-05-21 00:00:00+00:00,1526.4
2021-05-24 00:00:00+00:00,1550.0
2021-05-25 00:00:00+00:00,1573.8
2021-05-26 00:00:00+00:00,1617.4
2021-05-27 00:00:00+00:00,1709.0
2021-05-28 00:00:00+00:00,1686.8
2021-05-31 00:00:00+00:00,1671.6
2021-06-01 00:00:00+00:00,1682.0
2021-06-02 00:00:00+00:00,1685.0
2021-06-03 00:00:00+00:00,1668.0
2021-06-04 00:00:00+00:00,1670.0
2021-06-07 00:00:00+00:00,1665.0
2021-06-08 00:00:00+00:00,1665.6
2021-06-09 00:00:00+00:00,1666.4
2021-06-10 00:00:00+00:00,1666.8
2021-06-11 00:00:00+00:00,1636.4
2021-06-14 00:00:00+00:00,1632.6
2021-06-15 00:00:00+00:00,1624.8
2021-06-16 00:00:00+00:00,1609.6
2021-06-17 00:00:00+00:00,1633.2
2021-06-18 00:00:00+00:00,1630.4
2021-06-21 00:00:00+00:00,1616.0
2021-06-22 00:00:00+00:00,1595.0
2021-06-23 00:00:00+00:00,1605.2
2021-06-24 00:00:00+00:00,1600.0
2021-06-25 00:00:00+00:00,1610.8
2021-06-28 00:00:00+00:00,1627.2
2021-06-29 00:00:00+00:00,1622.0
2021-06-30 00:00:00+00:00,1655.6
2021-07-01 00:00:00+00:00,1669.4
2021-07-02 00:00:00+00:00,1661.2
2021-07-05 00:00:00+00:00,1658.0
2021-07-06 00:00:00+00:00,1649.0
2021-07-07 00:00:00+00:00,1649.0
2021-07-08 00:00:00+00:00,1629.8
2020-07-02 00:00:00+00:00,1666.0
2020-07-03 00:00:00+00:00,1754.8
2020-07-06 00:00:00+00:00,1852.0
2020-07-07 00:00:00+00:00,1873.0
2020-07-08 00:00:00+00:00,1838.6
